Choicesituation,Block,question,mode,cost,alt,striper_length,bluefish_length,striper_keep,striper_rel,bluefish_keep,bluefish_rel,opt_out,fish_other_species,version
8,2,10,KAYAK,15,2,18,24,0,2,0,0,0,0,KAYAK Block 2
8,2,10,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 2
8,2,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 2
9,2,11,KAYAK,15,1,33,34,1,1,0,0,0,0,KAYAK Block 2
9,2,11,KAYAK,45,2,43,12,1,0,1,2,0,0,KAYAK Block 2
9,2,11,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 2
9,2,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 2
10,2,12,KAYAK,15,1,43,34,0,0,3,0,0,0,KAYAK Block 2
10,2,12,KAYAK,45,2,43,28,2,1,1,0,0,0,KAYAK Block 2
10,2,12,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 2
10,2,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 2
11,2,13,KAYAK,45,1,38,24,0,3,1,2,0,0,KAYAK Block 2
11,2,13,KAYAK,15,2,43,12,0,0,1,0,0,0,KAYAK Block 2
11,2,13,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 2
11,2,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 2
12,2,14,KAYAK,60,1,43,34,0,0,3,4,0,0,KAYAK Block 2
12,2,14,KAYAK,15,2,43,34,2,0,1,0,0,0,KAYAK Block 2
12,2,14,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 2
12,2,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 2
13,3,9,KAYAK,15,1,43,24,0,2,0,0,0,0,KAYAK Block 3
13,3,9,KAYAK,60,2,18,34,0,3,3,4,0,0,KAYAK Block 3
13,3,9,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 3
13,3,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 3
14,3,10,KAYAK,15,1,18,12,0,1,0,0,0,0,KAYAK Block 3
14,3,10,KAYAK,60,2,18,20,0,3,1,0,0,0,KAYAK Block 3
14,3,10,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 3
14,3,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 3
15,3,11,KAYAK,60,1,43,24,1,2,0,0,0,0,KAYAK Block 3
15,3,11,KAYAK,45,2,28,34,1,0,0,0,0,0,KAYAK Block 3
15,3,11,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 3
15,3,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 3
16,3,12,KAYAK,60,1,18,16,0,2,1,0,0,0,KAYAK Block 3
16,3,12,KAYAK,15,2,43,12,0,0,1,0,0,0,KAYAK Block 3
16,3,12,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 3
16,3,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 3
17,3,13,KAYAK,15,1,38,16,0,2,0,0,0,0,KAYAK Block 3
17,3,13,KAYAK,45,2,18,24,0,3,3,4,0,0,KAYAK Block 3
17,3,13,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 3
17,3,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 3
18,3,14,KAYAK,60,1,28,12,1,0,6,1,0,0,KAYAK Block 3
18,3,14,KAYAK,15,2,23,28,0,3,3,0,0,0,KAYAK Block 3
18,3,14,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 3
18,3,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 3
19,4,9,KAYAK,45,1,43,12,1,0,0,0,0,0,KAYAK Block 4
19,4,9,KAYAK,60,2,28,34,2,0,0,0,0,0,KAYAK Block 4
19,4,9,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 4
19,4,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 4
20,4,10,KAYAK,15,1,43,16,1,0,3,0,0,0,KAYAK Block 4
20,4,10,KAYAK,45,2,18,34,0,3,3,0,0,0,KAYAK Block 4
20,4,10,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 4
20,4,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 4
21,4,11,KAYAK,45,1,33,20,2,1,0,0,0,0,KAYAK Block 4
21,4,11,KAYAK,60,2,43,34,1,0,3,4,0,0,KAYAK Block 4
21,4,11,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 4
21,4,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 4
22,4,12,KAYAK,30,1,18,34,0,1,0,0,0,0,KAYAK Block 4
22,4,12,KAYAK,45,2,43,12,1,0,3,0,0,0,KAYAK Block 4
22,4,12,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 4
22,4,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 4
23,4,13,KAYAK,60,1,33,34,1,0,1,6,0,0,KAYAK Block 4
23,4,13,KAYAK,15,2,38,12,0,0,1,6,0,0,KAYAK Block 4
23,4,13,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 4
23,4,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 4
24,4,14,KAYAK,30,1,18,34,0,0,3,4,0,0,KAYAK Block 4
24,4,14,KAYAK,60,2,38,12,1,0,3,4,0,0,KAYAK Block 4
24,4,14,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 4
24,4,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 4
25,5,9,KAYAK,60,1,38,16,2,1,1,0,0,0,KAYAK Block 5
25,5,9,KAYAK,15,2,18,34,0,1,0,0,0,0,KAYAK Block 5
25,5,9,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 5
25,5,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 5
26,5,10,KAYAK,30,1,38,34,0,2,0,0,0,0,KAYAK Block 5
26,5,10,KAYAK,15,2,18,20,0,0,1,0,0,0,KAYAK Block 5
26,5,10,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 5
26,5,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 5
27,5,11,KAYAK,15,1,18,34,0,2,1,0,0,0,KAYAK Block 5
27,5,11,KAYAK,60,2,23,12,0,1,3,0,0,0,KAYAK Block 5
27,5,11,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 5
27,5,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 5
28,5,12,KAYAK,60,1,33,12,2,0,0,0,0,0,KAYAK Block 5
28,5,12,KAYAK,45,2,43,34,1,0,0,0,0,0,KAYAK Block 5
28,5,12,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 5
28,5,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 5
29,5,13,KAYAK,15,1,18,34,0,1,3,0,0,0,KAYAK Block 5
29,5,13,KAYAK,60,2,38,16,2,0,3,0,0,0,KAYAK Block 5
29,5,13,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 5
29,5,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 5
30,5,14,KAYAK,30,1,23,12,1,0,0,0,0,0,KAYAK Block 5
30,5,14,KAYAK,45,2,18,28,0,3,0,0,0,0,KAYAK Block 5
30,5,14,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 5
30,5,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 5
31,6,9,KAYAK,45,1,43,34,0,1,1,0,0,0,KAYAK Block 6
31,6,9,KAYAK,60,2,18,12,0,3,0,0,0,0,KAYAK Block 6
31,6,9,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 6
31,6,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 6
32,6,10,KAYAK,45,1,18,34,2,0,0,0,0,0,KAYAK Block 6
32,6,10,KAYAK,60,2,43,16,2,1,0,0,0,0,KAYAK Block 6
32,6,10,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 6
32,6,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 6
33,6,11,KAYAK,45,1,18,16,0,3,3,0,0,0,KAYAK Block 6
33,6,11,KAYAK,15,2,18,34,0,0,3,0,0,0,KAYAK Block 6
33,6,11,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 6
33,6,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 6
34,6,12,KAYAK,60,1,43,12,0,3,1,0,0,0,KAYAK Block 6
34,6,12,KAYAK,15,2,33,34,1,0,1,0,0,0,KAYAK Block 6
34,6,12,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 6
34,6,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 6
35,6,13,KAYAK,15,1,18,24,0,1,0,0,0,0,KAYAK Block 6
35,6,13,KAYAK,60,2,43,12,2,0,3,4,0,0,KAYAK Block 6
35,6,13,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 6
35,6,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 6
36,6,14,KAYAK,60,1,38,34,0,2,3,4,0,0,KAYAK Block 6
36,6,14,KAYAK,15,2,43,28,0,1,0,0,0,0,KAYAK Block 6
36,6,14,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 6
36,6,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 6
37,7,9,KAYAK,60,1,33,12,2,0,0,0,0,0,KAYAK Block 7
37,7,9,KAYAK,15,2,18,12,0,3,0,0,0,0,KAYAK Block 7
37,7,9,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 7
37,7,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 7
38,7,10,KAYAK,30,1,43,28,1,1,0,0,0,0,KAYAK Block 7
38,7,10,KAYAK,15,2,18,12,0,1,0,0,0,0,KAYAK Block 7
38,7,10,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 7
38,7,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 7
39,7,11,KAYAK,60,1,38,20,2,0,1,0,0,0,KAYAK Block 7
39,7,11,KAYAK,15,2,23,12,0,2,0,0,0,0,KAYAK Block 7
39,7,11,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 7
39,7,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 7
40,7,12,KAYAK,60,1,43,34,3,0,1,0,0,0,KAYAK Block 7
40,7,12,KAYAK,15,2,18,16,0,1,1,0,0,0,KAYAK Block 7
40,7,12,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 7
40,7,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 7
41,7,13,KAYAK,60,1,18,12,0,3,1,2,0,0,KAYAK Block 7
41,7,13,KAYAK,45,2,23,34,0,0,1,2,0,0,KAYAK Block 7
41,7,13,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 7
41,7,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 7
42,7,14,KAYAK,15,1,38,34,1,0,0,0,0,0,KAYAK Block 7
42,7,14,KAYAK,60,2,18,16,0,2,1,0,0,0,KAYAK Block 7
42,7,14,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 7
42,7,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 7
43,8,9,KAYAK,15,1,33,12,0,2,0,0,0,0,KAYAK Block 8
43,8,9,KAYAK,30,2,18,34,0,3,1,0,0,0,KAYAK Block 8
43,8,9,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 8
43,8,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 8
44,8,10,KAYAK,60,1,38,28,2,0,0,0,0,0,KAYAK Block 8
44,8,10,KAYAK,30,2,18,12,0,1,0,0,0,0,KAYAK Block 8
44,8,10,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 8
44,8,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 8
45,8,11,KAYAK,45,1,18,20,0,3,1,2,0,0,KAYAK Block 8
45,8,11,KAYAK,15,2,38,20,1,1,0,0,0,0,KAYAK Block 8
45,8,11,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 8
45,8,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 8
46,8,12,KAYAK,15,1,28,12,1,0,0,0,0,0,KAYAK Block 8
46,8,12,KAYAK,60,2,43,34,1,0,1,0,0,0,KAYAK Block 8
46,8,12,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 8
46,8,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 8
47,8,13,KAYAK,15,1,43,34,1,0,0,0,0,0,KAYAK Block 8
47,8,13,KAYAK,45,2,33,34,1,2,1,6,0,0,KAYAK Block 8
47,8,13,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 8
47,8,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 8
48,8,14,KAYAK,45,1,18,20,0,3,0,0,0,0,KAYAK Block 8
48,8,14,KAYAK,60,2,23,16,0,1,1,6,0,0,KAYAK Block 8
48,8,14,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 8
48,8,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 8
49,9,9,KAYAK,60,1,43,16,3,0,0,0,0,0,KAYAK Block 9
49,9,9,KAYAK,15,2,43,34,1,0,0,0,0,0,KAYAK Block 9
49,9,9,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 9
49,9,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 9
50,9,10,KAYAK,60,1,38,20,2,0,0,0,0,0,KAYAK Block 9
50,9,10,KAYAK,15,2,18,12,0,1,0,0,0,0,KAYAK Block 9
50,9,10,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 9
50,9,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 9
51,9,11,KAYAK,45,1,23,12,0,2,6,1,0,0,KAYAK Block 9
51,9,11,KAYAK,15,2,43,28,0,1,0,0,0,0,KAYAK Block 9
51,9,11,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 9
51,9,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 9
52,9,12,KAYAK,15,1,23,12,0,0,1,6,0,0,KAYAK Block 9
52,9,12,KAYAK,60,2,33,34,1,0,1,6,0,0,KAYAK Block 9
52,9,12,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 9
52,9,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 9
53,9,13,KAYAK,45,1,38,34,0,0,6,1,0,0,KAYAK Block 9
53,9,13,KAYAK,30,2,38,34,2,0,0,0,0,0,KAYAK Block 9
53,9,13,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 9
53,9,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 9
54,9,14,KAYAK,60,1,18,24,0,0,6,1,0,0,KAYAK Block 9
54,9,14,KAYAK,30,2,18,16,0,2,0,0,0,0,KAYAK Block 9
54,9,14,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 9
54,9,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 9
55,10,9,KAYAK,60,1,38,16,1,1,0,0,0,0,KAYAK Block 10
55,10,9,KAYAK,15,2,18,20,0,3,0,0,0,0,KAYAK Block 10
55,10,9,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 10
55,10,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 10
56,10,10,KAYAK,15,1,38,16,0,2,0,0,0,0,KAYAK Block 10
56,10,10,KAYAK,60,2,18,20,0,3,1,0,0,0,KAYAK Block 10
56,10,10,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 10
56,10,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 10
57,10,11,KAYAK,15,1,23,12,0,1,0,0,0,0,KAYAK Block 10
57,10,11,KAYAK,60,2,18,12,0,3,0,0,0,0,KAYAK Block 10
57,10,11,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 10
57,10,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 10
58,10,12,KAYAK,15,1,18,34,0,1,0,0,0,0,KAYAK Block 10
58,10,12,KAYAK,45,2,43,20,0,3,1,0,0,0,KAYAK Block 10
58,10,12,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 10
58,10,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 10
59,10,13,KAYAK,60,1,33,16,1,0,1,0,0,0,KAYAK Block 10
59,10,13,KAYAK,45,2,18,34,0,1,1,0,0,0,KAYAK Block 10
59,10,13,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 10
59,10,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 10
60,10,14,KAYAK,15,1,43,12,0,0,1,0,0,0,KAYAK Block 10
60,10,14,KAYAK,45,2,33,34,1,2,1,0,0,0,KAYAK Block 10
60,10,14,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 10
60,10,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 10
61,11,9,KAYAK,60,1,43,20,2,1,3,0,0,0,KAYAK Block 11
61,11,9,KAYAK,30,2,18,20,0,3,0,0,0,0,KAYAK Block 11
61,11,9,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 11
61,11,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 11
62,11,10,KAYAK,60,1,43,20,0,1,3,0,0,0,KAYAK Block 11
62,11,10,KAYAK,15,2,28,34,0,3,0,0,0,0,KAYAK Block 11
62,11,10,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 11
62,11,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 11
63,11,11,KAYAK,15,1,18,12,0,1,1,0,0,0,KAYAK Block 11
63,11,11,KAYAK,60,2,38,34,1,1,1,0,0,0,KAYAK Block 11
63,11,11,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 11
63,11,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 11
64,11,12,KAYAK,60,1,28,12,1,0,1,0,0,0,KAYAK Block 11
64,11,12,KAYAK,45,2,18,34,0,2,1,0,0,0,KAYAK Block 11
64,11,12,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 11
64,11,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 11
65,11,13,KAYAK,45,1,43,12,0,3,6,0,0,0,KAYAK Block 11
65,11,13,KAYAK,15,2,18,20,0,1,1,0,0,0,KAYAK Block 11
65,11,13,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 11
65,11,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 11
66,11,14,KAYAK,45,1,43,12,1,1,1,0,0,0,KAYAK Block 11
66,11,14,KAYAK,15,2,18,24,0,2,0,0,0,0,KAYAK Block 11
66,11,14,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 11
66,11,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 11
67,12,9,KAYAK,30,1,18,12,0,2,0,0,0,0,KAYAK Block 12
67,12,9,KAYAK,60,2,33,34,2,1,0,0,0,0,KAYAK Block 12
67,12,9,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 12
67,12,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 12
68,12,10,KAYAK,30,1,18,28,0,3,0,0,0,0,KAYAK Block 12
68,12,10,KAYAK,60,2,28,34,1,0,1,6,0,0,KAYAK Block 12
68,12,10,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 12
68,12,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 12
69,12,11,KAYAK,30,1,18,12,0,2,0,0,0,0,KAYAK Block 12
69,12,11,KAYAK,15,2,43,34,0,1,0,0,0,0,KAYAK Block 12
69,12,11,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 12
69,12,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 12
70,12,12,KAYAK,15,1,18,34,0,3,0,0,0,0,KAYAK Block 12
70,12,12,KAYAK,60,2,38,12,2,0,0,0,0,0,KAYAK Block 12
70,12,12,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 12
70,12,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 12
71,12,13,KAYAK,60,1,18,12,0,2,6,1,0,0,KAYAK Block 12
71,12,13,KAYAK,30,2,38,34,0,0,6,1,0,0,KAYAK Block 12
71,12,13,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 12
71,12,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 12
72,12,14,KAYAK,60,1,23,28,1,0,1,2,0,0,KAYAK Block 12
72,12,14,KAYAK,15,2,18,16,0,3,1,0,0,0,KAYAK Block 12
72,12,14,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 12
72,12,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 12
73,13,9,KAYAK,45,1,43,16,0,3,0,0,0,0,KAYAK Block 13
73,13,9,KAYAK,60,2,43,12,0,1,6,1,0,0,KAYAK Block 13
73,13,9,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 13
73,13,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 13
74,13,10,KAYAK,60,1,33,28,1,0,3,0,0,0,KAYAK Block 13
74,13,10,KAYAK,45,2,28,12,0,2,0,0,0,0,KAYAK Block 13
74,13,10,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 13
74,13,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 13
75,13,11,KAYAK,15,1,38,34,0,0,1,0,0,0,KAYAK Block 13
75,13,11,KAYAK,60,2,28,12,2,0,0,0,0,0,KAYAK Block 13
75,13,11,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 13
75,13,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 13
76,13,12,KAYAK,60,1,43,20,3,0,1,0,0,0,KAYAK Block 13
76,13,12,KAYAK,15,2,43,16,0,0,1,0,0,0,KAYAK Block 13
76,13,12,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 13
76,13,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 13
77,13,13,KAYAK,60,1,43,12,0,0,6,1,0,0,KAYAK Block 13
77,13,13,KAYAK,15,2,18,34,0,0,3,0,0,0,KAYAK Block 13
77,13,13,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 13
77,13,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 13
78,13,14,KAYAK,60,1,23,12,0,0,3,4,0,0,KAYAK Block 13
78,13,14,KAYAK,30,2,18,24,0,3,0,0,0,0,KAYAK Block 13
78,13,14,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 13
78,13,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 13
79,14,9,KAYAK,15,1,33,12,2,0,0,0,0,0,KAYAK Block 14
79,14,9,KAYAK,45,2,28,12,2,1,3,0,0,0,KAYAK Block 14
79,14,9,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 14
79,14,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 14
80,14,10,KAYAK,60,1,18,12,1,2,1,0,0,0,KAYAK Block 14
80,14,10,KAYAK,15,2,28,24,1,0,0,0,0,0,KAYAK Block 14
80,14,10,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 14
80,14,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 14
81,14,11,KAYAK,15,1,43,16,1,0,0,0,0,0,KAYAK Block 14
81,14,11,KAYAK,45,2,18,28,2,1,0,0,0,0,KAYAK Block 14
81,14,11,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 14
81,14,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 14
82,14,12,KAYAK,60,1,43,34,1,1,1,0,0,0,KAYAK Block 14
82,14,12,KAYAK,15,2,23,12,1,0,0,0,0,0,KAYAK Block 14
82,14,12,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 14
82,14,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 14
83,14,13,KAYAK,60,1,33,12,2,0,3,0,0,0,KAYAK Block 14
83,14,13,KAYAK,30,2,23,34,1,0,0,0,0,0,KAYAK Block 14
83,14,13,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 14
83,14,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 14
84,14,14,KAYAK,60,1,43,34,2,0,6,1,0,0,KAYAK Block 14
84,14,14,KAYAK,15,2,18,24,0,2,1,0,0,0,KAYAK Block 14
84,14,14,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 14
84,14,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 14
85,15,9,KAYAK,15,1,18,28,0,3,1,0,0,0,KAYAK Block 15
85,15,9,KAYAK,60,2,38,12,0,3,3,0,0,0,KAYAK Block 15
85,15,9,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 15
85,15,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 15
86,15,10,KAYAK,30,1,18,12,0,1,0,0,0,0,KAYAK Block 15
86,15,10,KAYAK,60,2,23,24,0,3,0,0,0,0,KAYAK Block 15
86,15,10,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 15
86,15,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 15
87,15,11,KAYAK,45,1,43,34,0,3,0,0,0,0,KAYAK Block 15
87,15,11,KAYAK,15,2,43,24,0,1,3,0,0,0,KAYAK Block 15
87,15,11,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 15
87,15,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 15
88,15,12,KAYAK,60,1,43,34,2,1,3,0,0,0,KAYAK Block 15
88,15,12,KAYAK,15,2,18,12,0,1,3,0,0,0,KAYAK Block 15
88,15,12,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 15
88,15,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 15
89,15,13,KAYAK,60,1,43,16,0,1,3,0,0,0,KAYAK Block 15
89,15,13,KAYAK,15,2,23,34,0,2,1,0,0,0,KAYAK Block 15
89,15,13,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 15
89,15,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 15
90,15,14,KAYAK,15,1,43,28,1,0,1,0,0,0,KAYAK Block 15
90,15,14,KAYAK,60,2,18,12,0,3,3,0,0,0,KAYAK Block 15
90,15,14,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 15
90,15,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 15
